Pais;Codigo_Categoria;Descripcion_Categoria;Codigo_Categoria_Incentivos;Descripcion_Categoria_Incentivos;Codigo_Subcategoria;Descripcion_Subcategoria;Codigo_Marca;Descripcion_Marca;Codigo_Familia;Descripcion_Familia;Codigo_Demanda;Descripcion_Demanda;Codigo_Sabor;Descripcion_Sabor;Codigo_MC1;Codigo_SAP;Codigo_Barras_Display;Descripcion_Articulo_SAP;Codigo_Tipo_Producto;Descripcion_Tipo_Producto;Habilitado;Estado;Unidades_Por_Display;Peso_por_display_KG;Displays_por_Caja;Peso_por_Caja_KG;IVA;Precio_por_Display;Precio_Unidad;Precio_Caja
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00091;YERBABUENA;76222107855100;76222107855100;7506105606060;TRI VUP YERBNCAM LOF POS 12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00117;UVA LIMONADA;76222106310900;76222106310900;7622210603548;TRIDENT EVUP UVA LIMON 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00117;UVA LIMONADA;76222106959700;76222106959700;7622210696007;TDNT SUPER VP;ZOFER;Oferta;MDLZ;Activo;8.00;0.57700;9.00;5.41600;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00029;FRESA;76222106783400;76222106783400;7622210454713;TRIDENT TOTAL 12S FRESA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222104546601;76222104546601;7622210454676;TRIDTOTAL 12S MENTA 32X12X16.3G COL;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222106782500;76222106782500;7622210454676;TRIDENT TOTAL 12S MENTA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222107930500;76222107930500;7622210454676;TRIDENT TOTAL 12S MENTA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222104546801;76222104546801;7622210454690;TRNT TOTAL 12SYERBA 32X12X16.3G COL;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222106782900;76222106782900;7622210454690;TRIDENT TOTAL 12S YERBA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222107930900;76222107930900;7622210454690;TRNT TOTAL 12SYERBA POS 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222104545701;76222104545701;7622210454591;TRIDT TOTAL 6S MENTA 20X16X8.1G COL;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222106770800;76222106770800;7622210454591;TRIDENT TOTAL 6S MENTA 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222107928100;76222107928100;7622210454591;TRIDT TOTAL 6S MENTA POS 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;75061056160805;75061056160805;7622210454614;TRIDT TOTAL 6S YERBA 20X16X8.1G COL;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222106774400;76222106774400;7622210454614;TRIDENT TOTAL 6S YERBA 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222107929700;76222107929700;7622210454614;TRIDT TOTAL 6S YERBA POS 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0115;TRIDENT XFRESH 7'S;AC076;TRIDENT X FRESH - 7S_FF;SM00057;MENTA;76222109982400;76222109982400;7622210998279;TRD XFRESH PEPPERMINT EX 20X21X13,5;ZREGU;Regular;MDLZ;Activo;21.00;0.37300;20.00;7.84200;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0115;TRIDENT XFRESH 7'S;AC076;TRIDENT X FRESH - 7S_FF;SM00091;YERBABUENA;76222109982800;76222109982800;7622210998316;TRID XFRESH GREENMINT RU 20X21X13.5;ZREGU;Regular;MDLZ;Activo;21.00;0.37400;20.00;7.84200;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0202;TRIDENT INFINITY;AC152;LA Trident Slab_BSP;SM00057;MENTA;76222014045700;76222014045700;7622210811288;TRID INF.WOW MINT 12X12X26,6G SM;ZREGU;Regular;MDLZ;Activo;12.00;0.34000;12.00;5.27600;4,387.56;23,092.44;1,924.37;277,109.28
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0202;TRIDENT INFINITY;AC152;LA Trident Slab_BSP;SM00057;MENTA;76222014069900;76222014069900;7622210811233;TRID INF LIVE MINT 12X12X26,6G SM;ZREGU;Regular;MDLZ;Activo;12.00;0.44000;12.00;5.27600;4,387.56;23,092.44;1,924.37;277,109.28
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0205;TRIDENT X2 PELLET;AC153;Trident Other Pellet all FF;SM00057;MENTA;76222014444500;76222014444500;7622201444471;TRIDENT 2S MENTA 40X40X2.7G;ZREGU;Regular;MDLZ;Activo;40.00;0.14400;40.00;6.15100;1,421.01;7,478.99;186.97;299,159.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0205;TRIDENT X2 PELLET;AC153;Trident Other Pellet all FF;SM00091;YERBABUENA;76222014444200;76222014444200;7622201444440;TRIDENT 2S YERBA 40X40X2.7G;ZREGU;Regular;MDLZ;Activo;40.00;0.14400;40.00;6.15100;1,421.01;7,478.99;186.97;299,159.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222018043600;76222018043600;7622210581952;TRIDENT STICK 5S FSH 48X20X13.5MQ2;ZREGU;Regular;MDLZ;Activo;20.00;0.31900;48.00;15.73400;3,544.54;18,655.46;932.77;895,462.08
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222018043300;76222018043300;7622210581914;TRIDENT STICK 5S MTA 48X20X13.5GMQ;ZREGU;Regular;MDLZ;Activo;20.00;0.31900;48.00;15.73400;3,544.54;18,655.46;932.77;895,462.08
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222016743400;76222016743400;7622201674359;DELIPACK X 6 TRID 5S SANDIA;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;5.72500;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00029;FRESA;76222017765800;76222017765800;7622201776602;TRIDENT 5S FRESA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222017764900;76222017764900;7622201776510;TRIDENT 5S FRESH HERBAL 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222017764901;76222017764901;7622201776510;TRDNT 5S FRESHHERBAL30X18X8.5G FOP;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222018152100;76222018152100;7622201776510;TRIDNT 5S FRESH HER PROM 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222016743600;76222016743600;7622201674373;DELIPACK X 6 TRIDENT 5S MENTA;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;5.72500;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;7622201674373;7622201674373;;Delipack Trident 5S Menta;;;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222017766400;76222017766400;7622201776664;TRIDENT 5S MENTA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222017766401;76222017766401;7622201776664;TRIDENT 5S MENTA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222018151100;76222018151100;7622201776664;TRIDENT 5S MENTA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222017766700;76222017766700;7622201776695;TRIDENT 5S MORA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222017766701;76222017766701;7622201776695;TRIDENT 5S MORA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222018151300;76222018151300;7622201776695;TRIDENT 5S MORA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;7622201674359;7622201674359;;Delipack Trident 5S Sandia;;;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222017766100;76222017766100;7622201776633;TRIDENT 5S SANDIA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222017766101;76222017766101;7622201776633;TRIDENT 5S SANDIA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222018150900;76222018150900;7622201776633;TRIDENT 5S SANDIA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00086;TROPICAL;76222017765200;76222017765200;7622201776541;TRIDENT 5S TROPICAL POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00086;TROPICAL;76222017765201;76222017765201;7622201776541;TRDNT 5S TROPICAL 30X18X8.5G FOP;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00086;TROPICAL;76222018151900;76222018151900;7622201776541;TRIDENT 5S TROPICAL PROM 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00091;YERBABUENA;76222017765500;76222017765500;7622201776572;TRIDENT 5S YERBA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00091;YERBABUENA;76222017765501;76222017765501;7622201776572;TRIDENT 5S YERBA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00091;YERBABUENA;76222018151700;76222018151700;7622201776572;TRIDENT 5S YERBA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0216;TRIDENT BOTELLA 35'S;AC156;Trident Base Pellet - Bottle_FF;SM00012;CEREZA;76222015082000;76222015082000;7622201508227;TRIDENT 35S BOTL CEREZA 6X6X50G MQ;ZREGU;Regular;MDLZ;Activo;6.00;0.40900;6.00;2.59900;6,096.40;32,086.29;5,347.72;192,517.74
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0216;TRIDENT BOTELLA 35'S;AC156;Trident Base Pellet - Bottle_FF;SM00012;CEREZA;76222015082001;76222015082001;7622201508227;TRIDENT 35S BOTELLA CEREZA 6X6X50G;ZREGU;Regular;MDLZ;Activo;6.00;0.40900;6.00;2.59900;5,672.74;29,856.50;4,976.08;179,139.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0216;TRIDENT BOTELLA 35'S;AC156;Trident Base Pellet - Bottle_FF;SM00057;MENTA;76222015081400;76222015081400;7622201508166;TRIDENT 35S BOTLLA MENTA 6X6X49G MQ;ZREGU;Regular;MDLZ;Activo;6.00;0.40300;6.00;2.56600;6,096.40;32,086.29;5,347.72;192,517.74
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0216;TRIDENT BOTELLA 35'S;AC156;Trident Base Pellet - Bottle_FF;SM00057;MENTA;76222015081401;76222015081401;7622201508166;TRIDENT 35S BOTELLA MENTA 6X6X49G;ZREGU;Regular;MDLZ;Activo;6.00;0.40300;6.00;2.56600;5,672.74;29,856.50;4,976.08;179,139.00
Colombia;ZCGUMM;GUM;-000000062;Gums & Candies;ZSGUM;GUMS;BR025;TRIDENT;F0219;TRIDENT BOTELLA 18'S;AC156;Trident Base Pellet - Bottle_FF;SM00079;SANDIA;76222014134900;76222014134900;7622201413514;TRIDENT BOT WACAM PASSION FRUIT 6X6X37.8;ZREGU;Regular;MDLZ;Activo;6.00;0.36500;6.00;2.38700;6,096.40;32,086.29;5,347.72;192,517.74
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93294;93294;93294;Gratis 1 libra arroz Diana;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.00;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93321;93321;93321;Gts 1 lata de Cerveza;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.00;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93326;93326;93326;Gratis 1 display de Oreo 432g;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.01;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93348;93348;93348;Gratis 1 unidad Oreo Slug;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.00;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93351;93351;;Gelatina 160G Pague 3 Lleve 4;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93352;93352;;Gratis 2 unidades de Oreo 54g;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93353;93353;;Exhibidor Carton Oreo 54g;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93354;93354;;Gts 1 DP Clight Mandarina;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93355;93355;;Gts 1 DP Clight;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93356;93356;93356;Gratis 1 DP Oreo 54g;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.01;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93357;93357;93357;Gratis 1/2 DP Oreo 54g;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.01;0.01;0.01;0.01
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93358;93358;;Delipunto B2B GTS TRIDENTS 5S MENTA;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93359;93359;;Delipunto B2B GTS TRIDENT 5S SANDIA;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93360;93360;;Delipunto B2B GTS TRIDENT 5S YERBABUENA;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93361;93361;;Delipunto B2B GTS TRIDENT VUP MENTA;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCMISC;MISCELANEOS;;;ZSMISC;MISCELANEOS;BR026;MISCELANEOS;F0117;MISCELANEOS;AC077;MISCELANEOS;SM00060;MISCELANEO;93362;93362;;Delipunto B2B GTS TRIDENT VUP SANDIA;ZMISC;Miscelaneos;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
